"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SN32","SN33","SN52","SN53","SNOW","SNWD","SX32","SX33","SX52","SX53","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV20"
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-24",,,"11.18"," 1301"," 1438","0.00",,,,,,"0.0","0.0",,,,,,"87","62",,,"  230","  210",,,,"21.9","25.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-25",,,"10.07"," 0801"," 2242","0.00",,,,,,"0.0","0.0",,,,,,"84","66",,,"  230","  180",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-26",,,"10.29"," 1711"," 1710","0.00",,,,,,"0.0","0.0",,,,,,"83","68",,,"  190","  190",,,,"17.9","25.1",,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-27",,,"12.97"," 1231"," 1231","0.21",,,,,,"0.0","0.0",,,,,,"87","68",,,"  230","  230",,,,"30.0","40.9",,"    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-28",,,"15.21"," 1105"," 1100","0.01",,,,,,"0.0","0.0",,,,,,"78","61",,,"  220","  210",,,,"31.1","40.0",,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-29",,,"5.14"," 1354"," 1226","0.00",,,,,,"0.0","0.0",,,,,,"76","52",,,"  240","  250",,,,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-04-30",,,"3.13"," 1317"," 1244","0.00",,,,,,"0.0","0.0",,,,,,"77","46",,,"  320","  350",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-01",,,"5.14"," 0744"," 0743","0.00",,,,,,"0.0","0.0",,,,,,"75","54",,,"  130","  130",,,,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-02",,,"7.16"," 1431"," 1102","0.00",,,,,,"0.0","0.0",,,,,,"83","56",,,"  240","  250",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-03",,,"11.41"," 1612"," 1611","0.00",,,,,,"0.0","0.0",,,,,,"85","63",,,"  230","  240",,,,"21.9","25.1",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-04",,,"5.82"," 0422"," 0421","0.67",,,,,,"0.0","0.0",,,,,,"71","50",,,"  340","  330",,,,"17.0","29.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-05",,,"3.13"," 1726"," 1725","0.00",,,,,,"0.0","0.0",,,,,,"68","42",,,"  230","  250",,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-06",,,"7.61"," 1425"," 1424","0.30",,,,,,"0.0","0.0",,,,,,"72","44",,,"  210","  210",,,,"19.9","25.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-07",,,"3.36"," 1558"," 1534","0.00",,,,,,"0.0","0.0",,,,,,"74","53",,,"  250","  240",,,,"12.1","16.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-08",,,"3.36"," 0052"," 1329","0.12",,,,,,"0.0","0.0",,,,,,"71","53",,,"   30","  350",,,,"12.1","16.1",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-09",,,"1.57"," 1723"," 1108","0.00",,,,,,"0.0","0.0",,,,,,"80","50",,,"  300","   50",,,,"8.1","15.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-10",,,"4.70"," 2203"," 2155","0.16",,,,,,"0.0","0.0",,,,,,"82","54",,,"  110","  320",,,,"15.0","23.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-11",,,"3.36"," 2159"," 1708","0.00",,,,,,"0.0","0.0",,,,,,"79","57",,,"  110","  140",,,,"8.9","15.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-12",,,"4.47"," 1705"," 1708","0.02",,,,,,"0.0","0.0",,,,,,"66","60",,,"  210","  200",,,,"15.0","17.0",,,,"    1",,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-13",,,"3.80"," 1843"," 1842","0.73",,,,,,"0.0","0.0",,,,,,"79","62",,,"  240","  240",,,,"23.0","30.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-14",,,"4.70"," 1404"," 1425","0.12",,,,,,"0.0","0.0",,,,,,"79","63",,,"  170","  170",,,,"14.1","16.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-15",,,"5.82"," 2118"," 2117","0.02",,,,,,"0.0","0.0",,,,,,"80","63",,,"  260","  250",,,,"16.1","21.0",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-16",,,"3.36"," 1352"," 1248","0.00",,,,,,"0.0","0.0",,,,,,"78","56",,,"  170","  220",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-17",,,"7.16"," 1259"," 1121","0.17",,,,,,"0.0","0.0",,,,,,"72","58",,,"  180","  160",,,,"16.1","21.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-18",,,"3.13"," 1650"," 1247","0.00",,,,,,"0.0","0.0",,,,,,"75","55",,,"  220","  160",,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-19",,,"2.91"," 1434"," 1434","0.00",,,,,,"0.0","0.0",,,,,,"78","53",,,"  240","  240",,,,"14.1","17.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-20",,,"2.68"," 1145"," 1135","0.00",,,,,,"0.0","0.0",,,,,,"82","57",,,"  260","  240",,,,"12.1","17.0",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-21",,,"2.01"," 1624"," 1623","0.00",,,,,,"0.0","0.0",,,,,,"84","55",,,"   30","   40",,,,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-22",,,"4.03"," 2341"," 2341","0.00",,,,,,"0.0","0.0",,,,,,"89","59",,,"  280","  290",,,,"12.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-23",,,"7.38"," 1504"," 1453","0.09",,,,,,"0.0","0.0",,,,,,"91","66",,,"  230","  210",,,,"19.9","25.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-24",,,"7.16"," 2120"," 2119","0.00",,,,,,"0.0","0.0",,,,,,"93","70",,,"   20","   40",,,,"15.0","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-25",,,"3.13"," 1616"," 2346","0.00",,,,,,"0.0","0.0",,,,,,"93","65",,,"  220","  220",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-26",,,"11.86"," 2113"," 1333","0.00",,,,,,"0.0","0.0",,,,,,"93","73",,,"  180","  210",,,,"19.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-27",,,"6.93"," 1315"," 1316","1.64",,,,,,"0.0","0.0",,,,,,"82","65",,,"  280","  290",,,,"16.1","21.9",,"    1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-28",,,"4.03"," 1701"," 1712","0.00",,,,,,"0.0","0.0",,,,,,"86","65",,,"  120","  130",,,,"15.0","19.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-29",,,"4.92"," 1528"," 1453","0.00",,,,,,"0.0","0.0",,,,,,"89","70",,,"  250","  220",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-30",,,"5.59"," 1105"," 1111","0.00",,,,,,"0.0","0.0",,,,,,"94","70",,,"  230","  230",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-05-31",,,"3.80"," 1357"," 1616","0.00",,,,,,"0.0","0.0",,,,,,"95","70",,,"   50","   30",,,,"13.0","16.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-01",,,"2.46"," 1357"," 1724","0.00",,,,,,"0.0","0.0",,,,,,"95","70",,,"   80","  150",,,,"8.1","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-02",,,"2.91"," 1122"," 1026","0.00",,,,,,"0.0","0.0",,,,,,"95","70",,,"   20","   30",,,,"10.1","16.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-03",,,"6.93"," 0901"," 0802","0.00",,,,,,"0.0","0.0",,,,,,"85","66",,,"   40","   40",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-04",,,"2.91"," 1244"," 1244","0.00",,,,,,"0.0","0.0",,,,,,"89","56",,,"  230","  230",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-05",,,"5.82"," 1601"," 1601","0.00",,,,,,"0.0","0.0",,,,,,"90","69",,,"   40","   50",,,,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-06",,,"4.70"," 1718"," 1545","0.00",,,,,,"0.0","0.0",,,,,,"90","69",,,"   50","   20",,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-07",,,"3.13"," 1153"," 1338","0.00",,,,,,"0.0","0.0",,,,,,"93","64",,,"  240","  270",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-08",,,"4.92"," 0749"," 0033","0.00",,,,,,"0.0","0.0",,,,,,"97","72",,,"  250","  230",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-09",,,"7.61"," 2121"," 0422","0.00",,,,,,"0.0","0.0",,,,,,"97","74",,,"  230","  230",,,,"11.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-10",,,"7.38"," 2100"," 0151","0.00",,,,,,"0.0","0.0",,,,,,"96","72",,,"  140","   80",,,,"13.0","32.0",,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-11",,,"6.49"," 2033"," 2033","0.30",,,,,,"0.0","0.0",,,,,,"94","70",,,"  320","  320",,,,"14.1","25.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-12",,,"5.59"," 1820"," 1810","0.24",,,,,,"0.0","0.0",,,,,,"94","67",,,"  300","  310",,,,"23.0","34.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-13",,,"4.92"," 1409"," 1156","0.00",,,,,,"0.0","0.0",,,,,,"85","69",,,"   70","   90",,,,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-14",,,"4.92"," 1546"," 0936","0.00",,,,,,"0.0","0.0",,,,,,"84","64",,,"   30","   30",,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-15",,,"3.58"," 0644"," 0643","0.00",,,,,,"0.0","0.0",,,,,,"83","58",,,"   40","   30",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-16",,,"8.50"," 1455"," 2150","0.00",,,,,,"0.0","0.0",,,,,,"91","68",,,"  230","  200",,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-17",,,"4.92"," 1729"," 2148","0.00",,,,,,"0.0","0.0",,,,,,"92","67",,,"  230","  150",,,,"15.0","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-18",,,"6.49"," 1757"," 1755","0.24",,,,,,"0.0","0.0",,,,,,"95","68",,,"  260","  260",,,,"21.9","36.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-19",,,"5.59"," 1223"," 2255","0.00",,,,,,"0.0","0.0",,,,,,"92","66",,,"  280","  290",,,,"13.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-20",,,"6.49"," 0034"," 0033","0.00",,,,,,"0.0","0.0",,,,,,"93","69",,,"  210","  210",,,,"21.0","30.0",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-21",,,"4.92"," 1949"," 1948","0.00",,,,,,"0.0","0.0",,,,,,"95","71",,,"  170","  170",,,,"17.0","23.9",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-22",,,"9.40"," 2249"," 2249","0.00",,,,,,"0.0","0.0",,,,,,"96","72",,,"  230","  250",,,,"23.0","34.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-23",,,"11.18"," 1156"," 1156","0.00",,,,,,"0.0","0.0",,,,,,"92","74",,,"  240","  240",,,,"25.9","36.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-24",,,"11.41"," 1553"," 1539","0.02",,,,,,"0.0","0.0",,,,,,"96","72",,,"  230","  240",,,,"21.9","32.0",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-25",,,"4.03"," 1449"," 0159","0.00",,,,,,"0.0","0.0",,,,,,"89","70",,,"  250","  240",,,,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-26",,,"3.58"," 2346"," 2329","0.00",,,,,,"0.0","0.0",,,,,,"94","68",,,"  230","  250",,,,"14.1","25.1",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-27",,,"5.59"," 1732"," 2254","0.03",,,,,,"0.0","0.0",,,,,,"93","73",,,"  140","  360",,,,"17.0","21.9",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-28",,,"8.05"," 1447"," 2022","0.29",,,,,,"0.0","0.0",,,,,,"99","72",,,"  240","   80",,,,"25.1","29.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-29",,,"4.47"," 1634"," 1346","0.04",,,,,,"0.0","0.0",,,,,,"93","68",,,"   10","  360",,,,"10.1","17.0",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-06-30",,,"4.47"," 0744"," 0723","0.00",,,,,,"0.0","0.0",,,,,,"91","66",,,"   40","   40",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-01",,,"3.13"," 1336"," 1336","0.00",,,,,,"0.0","0.0",,,,,,"93","65",,,"   30","   30",,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-02",,,"2.68"," 1254"," 1301","0.00",,,,,,"0.0","0.0",,,,,,"95","66",,,"   50","   20",,,,"13.0","17.9",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-03",,,"8.50"," 1202"," 2148","0.00",,,,,,"0.0","0.0",,,,,,"97","72",,,"  230","  210",,,,"16.1","25.9",,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-04",,,"9.17"," 1809"," 1636","1.38",,,,,,"0.0","0.0",,,,,,"99","70",,,"  330","  290",,,,"17.9","29.1",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-05",,,"3.80"," 2243"," 2243","0.00",,,,,,"0.0","0.0",,,,,,"92","70",,,"  220","  230",,,,"15.0","17.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-06",,,"6.26"," 1809"," 1808","0.22",,,,,,"0.0","0.0",,,,,,"89","73",,,"  220","  220",,,,"21.9","25.9",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-07",,,"5.82"," 1428"," 2142","0.06",,,,,,"0.0","0.0",,,,,,"94","70",,,"  260","  200",,,,"16.1","25.1",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-08",,,"7.83"," 2233"," 1951","0.41",,,,,,"0.0","0.0",,,,,,"92","74",,,"  220","  210",,,,"17.0","21.9",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-09",,,"5.14"," 1127"," 2236","0.09",,,,,,"0.0","0.0",,,,,,"89","73",,,"   40","   40",,,,"13.0","25.1",,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-10",,,"3.80"," 1609"," 0904","0.00",,,,,,"0.0","0.0",,,,,,"92","69",,,"   80","  150",,,,"10.1","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-11",,,"6.26"," 2356"," 1502","0.00",,,,,,"0.0","0.0",,,,,,"96","74",,,"  220","  310",,,,"17.0","25.1",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-12",,,"6.49"," 0638"," 0858","0.00",,,,,,"0.0","0.0",,,,,,"100","78",,,"  230","  210",,,,"17.0","30.0",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-13",,,"3.13"," 2246"," 1429","0.00",,,,,,"0.0","0.0",,,,,,"97","76",,,"   20","  300",,,,"13.0","23.0",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-14",,,"8.72"," 0921"," 1038","0.00",,,,,,"0.0","0.0",,,,,,"87","69",,,"   50","   50",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-15",,,"6.93"," 0036"," 1627","0.00",,,,,,"0.0","0.0",,,,,,"86","60",,,"   90","  290",,,,"15.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-16",,,"6.04"," 1333"," 1127","0.00",,,,,,"0.0","0.0",,,,,,"89","63",,,"  100","  140",,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-17",,,"2.68"," 2359"," 1453","0.00",,,,,,"0.0","0.0",,,,,,"88","68",,,"  200","  120",,,,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-18",,,"6.26"," 1149"," 1100","0.00",,,,,,"0.0","0.0",,,,,,"94","68",,,"  230","  230",,,,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-19",,,"4.92"," 1220"," 0214","0.00",,,,,,"0.0","0.0",,,,,,"96","70",,,"  260","  220",,,,"12.1","15.0",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-20",,,"2.46"," 1859"," 2052","0.00",,,,,,"0.0","0.0",,,,,,"100","75",,,"  180","  180",,,,"25.9","32.0",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-21",,,"4.70"," 1350"," 1344","0.00",,,,,,"0.0","0.0",,,,,,"102","77",,,"  240","  240",,,,"19.9","25.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-22",,,"8.05"," 1408"," 1304","0.00",,,,,,"0.0","0.0",,,,,,"103","78",,,"  230","  230",,,,"17.9","25.9",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-23",,,"7.16"," 1324"," 2015","0.00",,,,,,"0.0","0.0",,,,,,"103","78",,,"  250","  210",,,,"17.9","28.0",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-24",,,"6.26"," 1426"," 1426","0.00",,,,,,"0.0","0.0",,,,,,"101","79",,,"  200","  190",,,,"31.1","40.9",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-25",,,"4.92"," 1559"," 1610","0.07",,,,,,"0.0","0.0",,,,,,"97","74",,,"  250","  240",,,,"25.9","32.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-26",,,"4.70"," 1346"," 1545","0.00",,,,,,"0.0","0.0",,,,,,"93","73",,,"  110","  130",,,,"13.0","16.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-27",,,"4.92"," 2257"," 2256","0.00",,,,,,"0.0","0.0",,,,,,"99","73",,,"  110","  140",,,,"15.0","28.0",,"    1","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-28",,,"7.16"," 1343"," 1342","0.00",,,,,,"0.0","0.0",,,,,,"102","75",,,"  240","  250",,,,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-29",,,"3.80"," 1700"," 1220","0.00",,,,,,"0.0","0.0",,,,,,"104","75",,,"  270","  280",,,,"12.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-30",,,"4.70"," 1822"," 2043","2.10",,,,,,"0.0","0.0",,,,,,"100","75",,,"  140","   40",,,,"21.0","36.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2011-07-31",,,"2.68"," 1348"," 2033","1.16",,,,,,"0.0","0.0",,,,,,"85","73",,,"   30","   40",,,,"15.0","30.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
